ID#,SERIES,NAME,YEAR,MON,DAY,SITE,LAT,LONG,HOB,TYPE,PUR,YIELD,VENT,DEVIC
602,1978,499 ,1978,SEP,27,NZ-NS,73.349,54.676,-350,UG-T,WR,60,,
603,1978,499 ,1978,SEP,27,NZ-NS,73.349,54.676,,UG-T,WR,,,
604,1978,499 ,1978,SEP,27,NZ-NS,73.349,54.676,,UG-T,WR,,,
605,1978,499 ,1978,SEP,27,NZ-NS,73.349,54.676,,UG-T,WR,,,
606,1978,499 ,1978,SEP,27,NZ-NS,73.349,54.676,,UG-T,WR,,,
607,1978,499 ,1978,SEP,27,NZ-NS,73.349,54.676,,UG-T,WR,,,
608,1978,499 ,1978,SEP,27,NZ-NS,73.349,54.676,,UG-T,SE,0.001,,
609,1978,500 Vyatka,1978,OCT,8,-RU-YK,61.55,112.85,-1545,UG-S,I-OS,15,,
610,1978,501 ,1978,OCT,15,STS-D,49.73667,78.11111,,UG-T,WE,12,,
611,1978,502 Galit,1978,OCT,17,-KZ-BA,47.85,48.12,-1040,UG-S,I-CV,56,,
612,1978,502 Galit,1978,OCT,17,-KZ-BA,47.85,48.12,,UG-S,I-CV,18,,
613,1978,503 Kraton-1,1978,OCT,17,-RU-T,63.185,63.432,-593,UG-S,I-SS,22,,
614,1978,504 ,1978,OCT,31,STS-D,49.78861,78.1075,,UG-T,FS,16,,
615,1978,505 ,1978,NOV,4,STS-B,50.04167,78.94722,,UG-S,WR,44,,
616,1978,505 ,1978,NOV,4,STS-B,50.04167,78.94722,,UG-S,WR,,,
617,1978,506 ,1978,NOV,29,STS-B,49.95333,78.79528,,UG-S,WR,101,,
618,1978,506 ,1978,NOV,29,STS-B,49.95333,78.79528,,UG-S,WR,,,
619,1978,507 ,1978,NOV,29,STS-D,49.78333,78.01556,,UG-T,WR,110,,
620,1978,508 ,1978,NOV,30,-KZ-BA,47.909,47.912,-600,UG-CS,I,*   0.006,,
621,1978,509 ,1978,DEC,14,STS-D,49.81583,78.10667,,UG-T,WR,4,,
622,1978,510 Galit,1978,DEC,18,-KZ-BA,47.86,48.16,-630,UG-S,I-CV,103,,
623,1978,511 ,1978,DEC,20,STS-D,49.81083,78.05417,,UG-T,WR,3.5,,
624,1978,511 ,1978,DEC,20,STS-D,49.81083,78.05417,,UG-T,WR,,,
625,1979,512 ,1979,JAN,10,-KZ-BA,47.909,47.912,-600,UG-CS,I-CV,0.5,,
626,1979,513 Galit,1979,JAN,17,-KZ-BA,47.92,48.12,-1000,UG-S,I-CV,12,V,
627,1979,513 ,1979,JAN,17,-KZ-BA,47.92,48.12,,UG-S,I-CV,56,V,
628,1979,514 ,1979,FEB,1,STS-B,50.08083,78.85333,,UG-S,WR,18,,
629,1979,515 ,1979,FEB,16,STS-SU,49.974,77.668,,UG-S,WR,23,,
630,1979,515 ,1979,FEB,16,STS-SU,49.974,77.668,,UG-S,WR,,,
631,1979,516 ,1979,MAR,23,STS-D,49.81,78.17139,,UG-T,SE,0.001,,
632,1979,517 ,1979,APR,10,STS-D,49.81,78.17139,,UG-T,SE,0.001,,
633,1979,518 ,1979,MAY,6,STS-D,49.76194,77.9825,,UG-T,WR,15,,
634,1979,518 ,1979,MAY,6,STS-D,49.76194,77.9825,,UG-T,WR,,,
635,1979,519 ,1979,MAY,31,STS-D,49.81278,78.05944,,UG-T,WR,17,,
636,1979,519 ,1979,MAY,31,STS-D,49.81278,78.05944,,UG-T,WR,,,
637,1979,519 ,1979,MAY,31,STS-D,49.81278,78.05944,,UG-T,WR,,,
638,1979,519 ,1979,MAY,31,STS-D,49.83417,78.08028,,UG-T,WR,,,
639,1979,520 ,1979,JUN,12,STS-D,49.81,78.17139,,UG-T,SE,0.001,,
640,1979,521 ,1979,JUN,23,STS-B,49.91472,78.84583,,UG-S,WR,149,,
641,1979,522 ,1979,JUL,7,STS-B,50.03306,78.98917,,UG-S,WR,97,,
642,1979,522 ,1979,JUL,7,STS-B,50.03306,78.98917,,UG-S,WR,,,
643,1979,523 Galit,1979,JUL,14,-KZ-BA,47.88,48.12,-980,UG-S,I-CV,7,,
644,1979,523 Galit,1979,JUL,14,-KZ-BA,47.88,48.12,,UG-S,I-CV,7,,
645,1979,523 Galit,1979,JUL,14,-KZ-BA,47.88,48.12,,UG-S,I-CV,7,,
646,1979,524 ,1979,JUL,18,STS-SU,49.919,77.812,,UG-S,WR,12,,
647,1979,525 ,1979,JUL,18,STS-D,49.77722,78.1125,,UG-T,FS,14,,
648,1979,526 ,1979,AUG,4,STS-B,49.90306,78.88778,,UG-S,WR,150,,
649,1979,526 ,1979,AUG,4,STS-B,49.90306,78.88778,,UG-S,WR,,,
650,1979,527 Kimberlit-4,1979,AUG,12,-RU,61.803,122.43,-980,UG-S,I-SS,8.5,,
651,1979,528 ,1979,AUG,18,STS-B,49.94806,78.91889,,UG-S,WR,150,,
652,1979,528 ,1979,AUG,18,STS-B,49.94806,78.91889,,UG-S,WR,,,
653,1979,529 Kimberlit-3,1979,SEP,6,-RU-K,64.11,99.562,-600,UG-S,I-SS,8.5,,
654,1979,530 Klivazh,1979,SEP,16,-UK,48.2,38.3,-900,UG-M,I,0.3,,
655,1979,531 ,1979,SEP,24,NZ-NS,73.343,54.672,-500,UG-T,WR,130,V 170 Ci,
656,1979,531 ,1979,SEP,24,NZ-NS,73.343,54.672,,UG-T,WR,,,
657,1979,531 ,1979,SEP,24,NZ-NS,73.343,54.672,,UG-T,WR,,,
658,1979,532 ,1979,SEP,27,STS-D,49.75056,78.04917,,UG-T,WE,1.6,,
659,1979,533 Kimberlit-1,1979,OCT,4,-RU-T,60.675,71.455,-840,UG-S,I-SS,22,,
660,1979,534 Sheksna,1979,OCT,7,-RU-YK,61.85,113.1,-1550,UG-S,I-OS,15,,
661,1979,535 ,1979,OCT,18,STS-D,49.82417,78.0975,,UG-T,WR,15,,
662,1979,535 ,1979,OCT,18,STS-D,49.82417,78.0975,,UG-T,WR,,,
663,1979,536 ,1979,OCT,18,NZ-NS,73.316,54.816,-500,UG-T,WR,150,V 40 Ci,
664,1979,536 ,1979,OCT,18,NZ-NS,73.316,54.816,,UG-T,WR,,,
665,1979,536 ,1979,OCT,18,NZ-NS,73.316,54.816,,UG-T,WR,,,
666,1979,536 ,1979,OCT,18,NZ-NS,73.316,54.816,,UG-T,WR,,,
667,1979,537 Galit,1979,OCT,24,-KZ-BA,47.85,48.14,-850,UG-S,I-CV,3,,
668,1979,537 Galit,1979,OCT,24,-KZ-BA,47.85,48.14,,UG-S,I-CV,30,,
669,1979,538 ,1979,OCT,28,STS-B,49.99667,78.995,,UG-S,WR,120,,
670,1979,538 ,1979,OCT,28,STS-B,49.99667,78.995,,UG-S,WR,,,
671,1979,539 ,1979,NOV,30,STS-D,49.78306,78.08667,,UG-T,WR,1.6,,
672,1979,540 ,1979,DEC,2,STS-B,49.90944,78.78444,,UG-S,WR,93,,
673,1979,540 ,1979,DEC,2,STS-B,49.90944,78.78444,,UG-S,FS,,,
674,1979,541 ,1979,DEC,21,STS-D,49.79222,78.113,,UG-T,WR,3.6,,
675,1979,542 ,1979,DEC,23,STS-B,49.93222,78.75278,a-1,UG-S,WR,137,,
676,1979,542 ,1979,DEC,23,STS-B,49.93222,78.75278,a-1,UG-S,WR,,,
677,1980,543 ,1980,MAR,14,STS-D,49.82333,78.04167,,UG-T,SE,0.001,,
678,1980,544 ,1980,APR,4,STS-SU,50,77.823,,UG-S,WR,6,,
679,1980,545 ,1980,APR,10,STS-D,49.7825,78.05722,,UG-T,WR,8,,
680,1980,545 ,1980,APR,10,STS-D,49.7825,78.05722,,UG-T,WR,,,
681,1980,546 ,1980,APR,25,STS-B,49.97639,78.75944,,UG-S,WR,*      19,,
682,1980,546 ,1980,APR,25,STS-B,49.97639,78.75944,,UG-S,WR,,,
683,1980,547 ,1980,MAY,22,STS-D,49.77972,78.03639,,UG-T,WR,35,,
684,1980,547 ,1980,MAY,22,STS-D,49.77972,78.03639,,UG-T,WR,,,
685,1980,547 ,1980,MAY,22,STS-D,49.77972,78.03639,,UG-T,WR,,,
686,1980,548 ,1980,JUN,12,STS-B,49.98872,78.99108,,UG-S,WR,37,,
687,1980,549 Butan,1980,JUN,16,-RU-BK,52.9,56.5,-1400,UG-S,I-OS,3.2,,
688,1980,550 Butan,1980,JUN,25,-RU-BK,52.9,56.5,-1390,UG-S,I-OS,3.2,,
689,1980,551 ,1980,JUN,25,STS-D,49.82583,78.09944,-152,UG-T,WR,0.3,,
690,1980,552 ,1980,JUN,29,STS-B,49.94861,78.81806,,UG-S,WR,44,,
691,1980,552 ,1980,JUN,29,STS-B,49.94861,78.81806,,UG-S,WR,,,
692,1980,552 ,1980,JUN,29,STS-B,49.94861,78.81806,,UG-S,WR,,,
693,1980,553 ,1980,JUL,31,STS-D,49.79056,78.09083,,UG-T,WR,20,,
694,1980,553 ,1980,JUL,31,STS-D,49.79056,78.09083,,UG-T,WR,,,
695,1980,554 ,1980,SEP,14,STS-B,49.93667,78.7975,,UG-S,WR,200,,
696,1980,555 Dynamika,1980,SEP,25,STS-D,49.78333,78.08056,,UG-T,WE,5,,
697,1980,556 Vega-1,1980,OCT,8,-RU-AS,46.757,48.275,-1025,UG-S,I-CV,8.5,,
698,1980,557 ,1980,OCT,11,NZ-NS,73.336,54.94,-600,UG-T,WR,*     130,,
699,1980,557 ,1980,OCT,11,NZ-NS,73.336,54.94,,UG-T,WR,,,
700,1980,557 ,1980,OCT,11,NZ-NS,73.336,54.94,,UG-T,WR,,,
701,1980,557 ,1980,OCT,11,NZ-NS,73.336,54.94,,UG-T,WR,,,
702,1980,557 ,1980,OCT,11,NZ-NS,73.3,54.9,,UG-T,WR,,V 5 Ci,
703,1980,557 ,1980,OCT,11,NZ-NS,73.3,54.9,,UG-T,WR,,,
704,1980,557 ,1980,OCT,11,NZ-NS,73.3,54.9,,UG-T,WR,,,
705,1980,558 ,1980,OCT,12,STS-B,49.9675,79.0225,-440,UG-S,WR,102,300  V,
706,1980,558 ,1980,OCT,12,STS-B,49.9675,79.0225,-510,UG-S,WR,,,
707,1980,559 ,1980,OCT,23,STS-D,49.75167,78.13167,,UG-T,WR,,,
708,1980,560 Batolit-1,1980,NOV,1,-RU-K,60.8,97.55,-720,UG-S,I-SS,8,,
709,1980,561 ,1980,DEC,5,STS-D,49.75167,78.13167,-36,UG-T,WR,0.1,V,
710,1980,562 ,1980,DEC,5,STS-D,49.83083,78.11389,,UG-T,WR,,,
711,1980,562 ,1980,DEC,5,STS-D,49.83083,78.11389,,UG-T,WR,,,
712,1980,562 ,1980,DEC,5,STS-D,49.83083,78.11389,,UG-T,WR,,,
713,1980,563 Angara,1980,DEC,10,-RU-T,61.75,66.75,-2485,UG-S,I-OS,15,,
714,1980,564 ,1980,DEC,14,STS-B,49.90889,78.91861,,UG-S,WR,101,,
715,1980,564 ,1980,DEC,14,STS-B,49.90889,78.91861,,UG-S,WR,,,
716,1980,564 ,1980,DEC,14,STS-B,49.90889,78.91861,,UG-S,WR,,,
717,1980,565 ,1980,DEC,26,STS-D,49.82611,78.09194,,UG-T,WR,2,,
718,1980,566 ,1980,DEC,27,STS-B,50.06194,78.97528,,UG-S,WR,100,,
719,1980,566 ,1980,DEC,27,STS-B,50.06194,78.97528,,UG-S,WR,,,
720,1981,567 ,1981,MAR,25,STS-D,49.82333,78.04167,,UG-T,SE,0.001,,
721,1981,568 ,1981,MAR,29,STS-B,50.01806,78.97881,,UG-S,WR,30,,
722,1981,568 ,1981,MAR,29,STS-B,50.01806,78.97881,,UG-S,FS,,,
723,1981,568 ,1981,MAR,29,STS-B,50.01806,78.97881,,UG-S,FS,,,
724,1981,569 ,1981,APR,22,STS-B,49.89889,78.80861,,UG-S,WR,92,,
725,1981,569 ,1981,APR,22,STS-B,49.89889,78.80861,,UG-S,WR,,,
726,1981,569 ,1981,APR,22,STS-B,49.89889,78.80861,,UG-S,WR,,,
727,1981,570 Pirit,1981,MAY,25,-RU-A,68.2,53.5,-1511,UG-S,I-FE,37.6,,
728,1981,571 ,1981,MAY,27,STS-B,49.98694,78.97056,,UG-S,WR,20,,
729,1981,572 ,1981,JUN,4,STS-D,49.82333,78.04167,,UG-T,SE,0.001,,
730,1981,573 ,1981,JUN,30,STS-D,49.7675,78.08083,,UG-T,WR,12,,
731,1981,573 ,1981,JUN,30,STS-D,49.7675,78.08083,,UG-T,WR,,,
732,1981,574 ,1981,JUL,17,STS-D,49.80139,78.13139,-146,UG-T,WR,9.3,,
733,1981,575 ,1981,AUG,14,STS-D,49.75222,78.05306,,UG-T,WR,5.6,,
734,1981,575 ,1981,AUG,14,STS-D,49.75222,78.05306,,UG-T,WR,,,
735,1981,575 ,1981,AUG,14,STS-D,49.75222,78.05306,,UG-T,WR,,,
736,1981,576 Geliy-1,1981,SEP,2,-RU-P,60.6,55.7,-2090,UG-S,I-OS,3.2,,
737,1981,577 ,1981,SEP,13,STS-B,49.91333,78.89444,,UG-S,WR,150,,
738,1981,578 Vega,1981,SEP,26,-RU-AS,46.79,48.313,-1050,UG-S,I-CV,8.5,,
739,1981,579 Vega,1981,SEP,26,-RU-AS,46.771,48.304,-1050,UG-S,I-CV,8.5,,
740,1981,580 ,1981,OCT,1,NZ-NS,73.304,54.818,-600,UG-T,WR,*     140,,
741,1981,580 ,1981,OCT,1,NZ-NS,73.304,54.818,,UG-T,WR,,,
742,1981,580 ,1981,OCT,1,NZ-NS,73.304,54.818,,UG-T,WR,,,
743,1981,580 ,1981,OCT,1,NZ-NS,73.304,54.818,,UG-T,WR,,,
744,1981,581 ,1981,OCT,16,STS-D,49.83417,78.08028,,UG-T,SE,0.001,,
745,1981,582 ,1981,OCT,18,STS-B,49.92806,78.84472,,UG-S,WR,107,,
746,1981,582 ,1981,OCT,18,STS-B,49.92806,78.84472,,UG-S,WR,,,
747,1981,583 Shpat-2,1981,OCT,22,-RU-K,63.8,97.55,-580,UG-S,I-SS,8.5,,
748,1981,584 ,1981,NOV,20,STS-D,49.73667,78.10417,,UG-T,WR,8,,
749,1981,584 ,1981,NOV,20,STS-D,49.73667,78.10417,,UG-T,WR,,,
750,1981,585 ,1981,NOV,29,STS-B,49.90194,78.84889,,UG-S,WR,31,,
751,1981,585 ,1981,NOV,29,STS-B,49.90194,78.84889,,UG-S,WR,,,
752,1981,585 ,1981,NOV,29,STS-B,49.90194,78.84889,,UG-S,WR,,,
753,1981,586 ,1981,DEC,22,STS-D,49.83417,78.08028,,UG-T,WR,7,,
754,1981,586 ,1981,DEC,22,STS-D,49.83417,78.08028,,UG-T,WR,,,
755,1981,586 ,1981,DEC,22,STS-D,49.83417,78.08028,,UG-T,WR,,,
756,1981,587 ,1981,DEC,27,STS-B,49.93306,78.77833,,UG-S,WR,150,,
757,1982,588 ,1982,FEB,19,STS-D,49.82333,78.03333,,UG-T,WR,24,,
758,1982,588 ,1982,FEB,19,STS-D,49.82333,78.03333,,UG-T,WR,,,
759,1982, ,1982,APR,6,STS-D,49.834,78.08,,UG-T,,0,,
760,1982,589 ,1982,APR,25,STS-B,49.91694,78.88778,,UG-S,FS,145,,
761,1982,589 ,1982,APR,25,STS-B,49.91694,78.88778,,UG-S,FS,,,
762,1982,589 ,1982,APR,25,STS-B,49.91694,78.88778,,UG-S,FS,,,
763,1982,590 ,1982,JUN,25,STS-D,49.77139,78.11083,,UG-T,WE,2.4,,
764,1982,590 ,1982,JUN,25,STS-D,49.77139,78.11083,,UG-T,WR,,,
765,1982,591 ,1982,JUL,4,STS-B,49.95861,78.81167,,UG-S,WR,136,,
766,1982,591 ,1982,JUL,4,STS-B,49.95861,78.81167,,UG-S,WR,,,
767,1982,591 ,1982,JUL,4,STS-B,49.95861,78.81167,,UG-S,WR,,,
768,1982,592 Rift-3,1982,JUL,30,-RU,53.8,104.15,-860,UG-S,I-SS,8.5,,
769,1982,593 ,1982,AUG,23,STS-D,49.74028,78.03083,,UG-T,WR,1.7,,
770,1982,593 ,1982,AUG,23,STS-D,49.74028,78.03083,,UG-T,WR,,,
771,1982,594 ,1982,AUG,31,STS-B,49.91417,78.76139,,UG-S,WR,8,,
772,1982,594 ,1982,AUG,31,STS-B,49.91417,78.76139,,UG-S,WR,,,
773,1982,595 Rift-1,1982,SEP,4,-RU-K,69.2,81.65,-960,UG-S,I-SS,16,,
774,1982,596 ,1982,SEP,21,STS-D,49.77917,78.12472,,UG-T,WR,12,,
775,1982,596 ,1982,SEP,21,STS-D,49.77917,78.12472,,UG-T,WR,,,
776,1982,597 Rift-4,1982,SEP,25,-RU-K,64.35,91.8,-550,UG-S,I-SS,8.5,,
777,1982,598 Neva-1,1982,OCT,10,-RU-YK,61.55,112.85,-1500,UG-S,I-OS,15,,
778,1982,599 ,1982,OCT,11,NZ-NS,73.339,54.608,1,UG-T,WR,80,V 1 kCi,
779,1982,599 ,1982,OCT,11,NZ-NS,73.339,54.608,-500,UG-T,WR,,,
780,1982,599 ,1982,OCT,11,NZ-NS,73.339,54.608,3,UG-T,WR,,,
781,1982,599 ,1982,OCT,11,NZ-NS,73.339,54.608,4,UG-T,WR,,,
782,1982,600 Vega,1982,OCT,16,-RU-AS,46.759,48.247,-975,UG-S,I-CV,*    13.5,,
783,1982,601 Vega,1982,OCT,16,-RU-AS,46.752,48.258,-990,UG-S,I-CV,8.5,,
784,1982,602 Vega,1982,OCT,16,-RU-AS,46.766,48.288,-1100,UG-S,I-CV,8.5,,
785,1982,603 Vega,1982,OCT,16,-RU-AS,46.76,48.3,-1060,UG-S,I-CV,8.5,,
786,1982,604 ,1982,DEC,5,STS-B,49.93083,78.80972,,UG-S,WR,119,,
787,1982,604 ,1982,DEC,5,STS-B,49.93083,78.80972,,UG-S,WR,,,
788,1982,605 ,1982,DEC,25,STS-D,49.78111,78.035,-112,UG-T,WR,1.7,,
789,1982,605 ,1982,DEC,25,STS-D,49.78111,78.035,,UG-T,WR,,,
790,1982,606 ,1982,DEC,26,STS-B,50.06306,78.99389,,UG-S,FS,21,,
791,1982,606 ,1982,DEC,26,STS-B,50.06306,78.99389,,UG-S,WR,21,,
792,1983,607 ,1983,MAR,11,STS-D,49.82333,78.03333,,UG-T,SE,0.001,,
793,1983,608 ,1983,MAR,30,STS-D,49.785,78.04056,,UG-T,WR,2.7,,
794,1983, ,1983,APR,11,STS-D,49.823,78.033,,UG-T,,0,,
795,1983,609 ,1983,APR,12,STS-D,49.78556,78.08472,,UG-T,WE,3,,
796,1983,610 ,1983,MAY,30,STS-D,49.74111,78.12028,-245,UG-T,FS,20,,
797,1983,610 ,1983,MAY,30,STS-D,49.74111,78.12028,-180,UG-T,WR,,,
798,1983, ,1983,JUN,9,STS-D,49.823,78.033,,UG-T,,0,,
799,1983,611 ,1983,JUN,12,STS-B,49.925,78.89806,,UG-S,WR,138,,
800,1983,611 ,1983,JUN,12,STS-B,49.925,78.89806,,UG-S,WR,,,
801,1983,612 ,1983,JUN,24,STS-D,49.73972,78.03583,,UG-T,WR,1.8,,
802,1983,613 Lira,1983,JUL,10,-KZ-KA,51.363,53.306,-910,UG-S,I-CV,15,,
803,1983,614 Lira,1983,JUL,10,-KZ-KA,51.367,53.327,-920,UG-S,I-CV,15,,
804,1983,615 Lira,1983,JUL,10,-KZ-KA,51.38,53.34,-840,UG-S,I-CV,15,,
805,1983,616 ,1983,AUG,18,NZ-NS,73.354,54.974,,UG-T,WR,*     150,V 2 Ci,
806,1983,616 ,1983,AUG,18,NZ-NS,73.354,54.974,,UG-T,WR,,,
807,1983,616 ,1983,AUG,18,NZ-NS,73.354,54.974,,UG-T,WR,,,
808,1983,616 ,1983,AUG,18,NZ-NS,73.354,54.974,,UG-T,PR,,,
809,1983,616 ,1983,AUG,18,NZ-NS,73.354,54.974,,UG-T,SE,,,
810,1983,617 Dynamika,1983,SEP,11,STS-D,49.78472,78.08417,,UG-T,WE,1.9,,
811,1983,618 Vega,1983,SEP,24,-RU-AS,46.783,48.315,-1050,UG-S,I-CV,8.5,,
812,1983,619 Vega,1983,SEP,24,-RU-AS,46.788,48.297,-1050,UG-S,I-CV,8.5,,
813,1983,620 Vega,1983,SEP,24,-RU-AS,46.767,48.31,-920,UG-S,I-CV,8.5,,
814,1983,621 Vega,1983,SEP,24,-RU-AS,46.749,48.303,-1100,UG-S,I-CV,8.5,,
815,1983,622 Vega,1983,SEP,24,-RU-AS,46.754,48.289,-950,UG-S,I-CV,8.5,,
816,1983,623 Vega,1983,SEP,24,-RU-AS,46.766,48.274,-1070,UG-S,I-CV,8.5,,
817,1983,624 ,1983,SEP,25,NZ-NS,73.328,54.541,-500,UG-T,WR,100,,
818,1983,624 ,1983,SEP,25,NZ-NS,73.328,54.541,,UG-T,WR,,,
819,1983,624 ,1983,SEP,25,NZ-NS,73.328,54.541,,UG-T,WR,,,
820,1983,624 ,1983,SEP,25,NZ-NS,73.328,54.541,,UG-T,WE,,,
821,1983,625 ,1983,OCT,6,STS-B,49.92458,78.75069,,UG-S,WR,82,,
822,1983,625 ,1983,OCT,6,STS-B,49.92458,78.75069,,UG-S,WR,,,
823,1983,626 ,1983,OCT,26,STS-B,49.9125,78.82167,,UG-S,WR,114,,
824,1983,627 ,1983,NOV,2,STS-D,49.77917,78.12472,,UG-T,WR,,,
825,1983,628 ,1983,NOV,20,STS-B,50.05083,78.99917,,UG-S,WR,20,,
826,1983,628 ,1983,NOV,20,STS-B,50.05083,78.99917,,UG-S,WR,,,
827,1983,629 ,1983,NOV,29,STS-D,49.73028,78.09583,,UG-T,WR,,,
828,1983,630 ,1983,NOV,29,STS-D,49.75861,78.04861,,UG-T,WR,19,,
829,1983,630 ,1983,NOV,29,STS-D,49.75861,78.04861,,UG-T,WR,,,
830,1983,631 ,1983,DEC,26,STS-D,49.79,78.10917,,UG-T,FS,30,,
831,1984,632 ,1984,FEB,19,STS-B,49.89611,78.74306,,UG-S,WR,49,,
832,1984,633 ,1984,MAR,7,STS-B,50.05,78.95611,,UG-S,WR,42,,
833,1984,634 ,1984,MAR,29,STS-B,49.91111,78.92694,,UG-S,WR,83,,
834,1984,635 ,1984,APR,15,STS-D,49.76056,78.08917,,UG-T,WR,60,,
835,1984,635 ,1984,APR,15,STS-D,49.76056,78.08917,,UG-T,WR,,,
836,1984,636 ,1984,APR,25,STS-B,49.93583,78.85056,,UG-S,WR,76,,
837,1984,636 ,1984,APR,25,STS-B,49.93583,78.85056,,UG-S,WR,,,
838,1984,637 ,1984,MAY,26,STS-B,49.97889,79.00556,,UG-S,WR,130,,
839,1984,637 ,1984,MAY,26,STS-B,49.97889,79.00556,,UG-S,WR,,,
840,1984, ,1984,JUN,7,STS-D,49.79,78.109,,UG-T,,0,,
841,1984,638 ,1984,JUL,14,STS-B,49.90944,78.87722,,UG-S,WR,135,,
842,1984,638 ,1984,JUL,14,STS-B,49.90944,78.87722,,UG-S,WR,,,
843,1984,639 Lira,1984,JUL,21,-KZ-KA,51.358,53.319,-850,UG-S,I-CV,15,,
844,1984,640 Lira,1984,JUL,21,-KZ-KA,51.371,53.337,-960,UG-S,I-CV,15,,
845,1984,641 Lira,1984,JUL,21,-KZ-KA,51.391,53.351,-840,UG-S,I-CV,15,,
846,1984,642 Kvarts-2,1984,AUG,11,-RU,65.05,55.1,-760,UG-S,I-SS,**    85,,
847,1984,643 Kvarts-3,1984,AUG,25,-RU-T,61.9,72.1,-725,UG-S,I-SS,8.5,,
848,1984,644 Dynamika,1984,AUG,26,NZ-NS,73.4,54.8,,UG-T,WE,0.6,,
849,1984,645 Dnepr-2,1984,AUG,27,-RU-M,67.75,33,-180,UG-T,I,1.7,,
850,1984,645 Dnepr-2,1984,AUG,27,-RU-M,67.75,33,-160,UG-T,I,1.7,,
851,1984,646 Geliy,1984,AUG,28,-RU-P,60.3,57.1,-2065,UG-S,I-OS,3.2,,
852,1984,647 Geliy,1984,AUG,28,-RU-P,60.7,57.5,-2075,UG-S,I-OS,3.2,,
853,1984,648 ,1984,SEP,9,STS-D,49.80444,78.0875,,UG-T,WE,6,,
854,1984,648 ,1984,SEP,9,STS-D,49.80444,78.0875,,UG-T,WE,,,
855,1984,648 ,1984,SEP,9,STS-D,49.80444,78.0875,,UG-T,WE,,,
856,1984,648 ,1984,SEP,9,STS-D,49.80444,78.0875,,UG-T,WE,,,
857,1984,649 Kvarts-4,1984,SEP,17,-RU,55.834,87.526,-560,UG-S,I-SS,10,,
858,1984,650 ,1984,OCT,18,STS-D,49.72944,78.08639,-106,UG-T,WE,1.4,,
859,1984,651 ,1984,OCT,25,NZ-NS,73.355,54.99,-500,UG-T,WR,110,V 1.1 MCi,
860,1984,651 ,1984,OCT,25,NZ-NS,73.355,54.99,,UG-T,WR,,,
861,1984,651 ,1984,OCT,25,NZ-NS,73.355,54.99,,UG-T,WR,,,
862,1984,651 ,1984,OCT,25,NZ-NS,73.355,54.99,,UG-T,WR,,,
863,1984, ,1984,OCT,25,STS-D,49.79,78.109,,UG-T,,0,,
864,1984,654 ,1984,OCT,27,STS-B,49.93472,78.92806,,UG-S,WR,150,,
865,1984,652 Vega,1984,OCT,27,-RU-AS,46.9,48.15,-850,UG-S,I-CV,3.2,,
866,1984,653 Vega,1984,OCT,27,-RU-AS,46.95,48.1,-950,UG-S,I-CV,3.2,,
867,1984,655 ,1984,NOV,23,STS-D,49.8125,78.05944,,UG-T,WR,1.4,,
868,1984,655 ,1984,NOV,23,STS-D,49.8125,78.05944,,UG-T,WR,,,
869,1984,655 ,1984,NOV,23,STS-D,49.8125,78.05944,,UG-T,WR,,,
870,1984,656 ,1984,DEC,2,STS-B,50.00611,79.00889,,UG-S,WR,79,,
871,1984,656 ,1984,DEC,2,STS-B,50.00611,79.00889,,UG-S,FS,,,
872,1984,657 ,1984,DEC,16,STS-B,49.94583,78.80861,,UG-S,WR,137,,
873,1984,657 ,1984,DEC,16,STS-B,49.94583,78.80861,,UG-S,WR,,,
874,1984,658 ,1984,DEC,28,STS-B,49.88028,78.70389,,UG-S,WR,105,,
875,1984,658 ,1984,DEC,28,STS-B,49.88028,78.70389,,UG-S,PR,,,
876,1985,659 ,1985,FEB,10,STS-B,49.89917,78.78056,,UG-S,WR,62,,
877,1985,659 ,1985,FEB,10,STS-B,49.89917,78.78056,,UG-S,WR,,,
878,1985,659 ,1985,FEB,10,STS-B,49.89917,78.78056,,UG-S,WR,,,
879,1985,660 ,1985,APR,25,STS-B,49.92667,78.88083,,UG-S,WR,74,,
880,1985,660 ,1985,APR,25,STS-B,49.92667,78.88083,,UG-S,WR,,,
881,1985,661 ,1985,JUN,15,STS-B,49.90861,78.84278,,UG-S,WR,114,,
882,1985,661 ,1985,JUN,15,STS-B,49.90861,78.84278,,UG-S,WR,,,
883,1985,661 ,1985,JUN,15,STS-B,49.92028,78.81944,,UG-S,WR,,,
884,1985,662 Benzol,1985,JUN,18,-RU-T,60.6,72.7,-2860,UG-S,I-OS,2.5,,
885,1985,663 ,1985,JUN,30,STS-B,49.86444,78.66861,,UG-S,WR,86,,
886,1985,663 ,1985,JUN,30,STS-B,49.86444,78.66861,,UG-S,WR,,,
887,1985,664 ,1985,JUL,11,STS-D,49.75056,78.04917,,UG-T,WR,0.5,,
888,1985,666 Agat,1985,JUL,18,-RU,65.994,41.038,-770,UG-S,I-SS,8.5,,
889,1985,665 ,1985,JUL,19,STS-D,49.80111,78.06861,,UG-T,WR,,,
890,1985,667 ,1985,JUL,20,STS-B,49.94972,78.78389,,UG-S,WR,74,,
891,1985,668 ,1985,JUL,25,STS-D,49.8186,78.0164,,UG-T,WR,5,,
892,1985,668 ,1985,JUL,25,STS-D,49.8186,78.0164,,UG-T,WR,,,
893,1985,668 ,1985,JUL,25,STS-D,49.8186,78.0164,,UG-T,SE,,,
