ID#,SERIES,NAME,YEAR,MON,DAY,SITE,LAT,LONG,HOB,TYPE,PUR,YIELD,VENT,DEVIC
1096,Cornerstone, Disko Elm             ,1989,SEP  ,14, NTS-RM ,37.23589,-116.16290,-260, UG-T  , WE ,10, V , 0.5 Ci  
1097,Aqueduct   , Hornitos              ,1989,OCT  ,31, NTS-PM ,37.26310,-116.49072,-562.94, UG-S  , WR ,150,   ,         
1098,Aqueduct   , Muleshoe              ,1989,NOV  ,15, NTS-YF ,37.10652,-116.01338,-244.45, UG-S  , WR ,       ,   ,         
1099,Aqueduct   , Whiteface-A        ,1989,DEC  ,20, NTS-YF ,37.02600,-116.03200,-196.9, UG-S  , SE ,       ,   ,         
1100,Aqueduct   , Whiteface-B        ,1989,DEC  ,20, NTS-YF ,37.02600,-116.03200,        , UG-S  , SE ,       ,   ,         
1101,Aqueduct   , Metropolis            ,1990,MAR  ,10, NTS-YF ,37.11251,-116.05518,-469.4, UG-S  , WR ,44, V , 6 Ci    
1102,Aqueduct   , Bowie                 ,1990,APR  ,6, NTS-YF ,37.06767,-115.99213,-213.4, UG-S  , WR ,0.1,   ,         
1103,Aqueduct   , Bullion               ,1990,JUN  ,13, NTS-PM ,37.26160,-116.42012,-673.9, UG-S  , WR ,150,   ,         
1104,Aqueduct   , Austin                ,1990,JUN  ,21, NTS-YF ,36.99284,-116.00449,-350.5, UG-S  , WR ,2,   ,         
1105,Aqueduct   , Mineral Quarry      ,1990,JUL  ,25, NTS-RM ,37.20687,-116.21426,-389.5, UG-T  , WE ,10, V , 0.5 Ci  
1106,Aqueduct   , Randsburg           ,1990,JUL  ,25, NTS-RM ,37.20700,-116.21500,        , UG-T  , WR ,       ,   ,         
1107,Aqueduct   , Sundown-A           ,1990,SEP  ,20, NTS-YF ,37.03822,-116.05680,-270.4, UG-S  , SE ,       ,   ,         
1108,Aqueduct   , Sundown-B           ,1990,SEP  ,20, NTS-YF ,37.03822,-116.05680,        , UG-S  , SE ,       ,   ,         
1109,Aqueduct   , Ledoux                ,1990,SEP  ,27, NTS-YF ,37.00715,-116.05822,-291, UG-S  , WR ,       ,   ,         
1110,Sculpin    , Tenabo                ,1990,OCT  ,12, NTS-PM ,37.24786,-116.49421,-600, UG-S  , WR ,140, V ,         
1111,Sculpin    , Coso-Bronze         ,1991,MAR  ,8, NTS-YF ,37.10436,-116.07403,-333, UG-S  , WR ,3.5,   ,         
1112,Sculpin    , Coso-Gray           ,1991,MAR  ,8, NTS-YF ,37.10436,-116.07403,        , UG-S  , WR ,8,   ,         
1113,Sculpin    , Coso-Silver         ,1991,MAR  ,8, NTS-YF ,37.10436,-116.07403,        , UG-S  , SE ,       ,   ,         
1114,Sculpin    , Bexar                 ,1991,APR  ,4, NTS-PM ,37.29608,-116.31290,-629.4, UG-S  , WR ,140, V , 0.5 Ci  
1115,Sculpin    , Montello              ,1991,APR  ,16, NTS-PM ,37.24544,-116.44163,-641.6, UG-S  , WR ,80,   ,         
1116,Sculpin    , Floydada              ,1991,AUG  ,15, NTS-YF ,37.08733,-116.00179,-502.9, UG-S  , WR ,3,   ,         
1117,Sculpin    , Hoya                  ,1991,SEP  ,14, NTS-PM ,37.22564,-116.42813,-658, UG-S  , WR ,100,   ,         
1118,Sculpin    , Distant Zenith        ,1991,SEP  ,19, NTS-RM ,37.23573,-116.16643,-263.8, UG-T  , WE ,1.5, V , 0.4 Ci  
1119,Julin      , Lubbock               ,1991,OCT  ,18, NTS-YF ,37.06343,-116.04529,-457.2, UG-S  , WR ,53, V , 0.1 Ci  
1120,Julin      , Junction              ,1992,MAR  ,26, NTS-PM ,37.27246,-116.35976,-622, UG-S  , WR ,100,   ,         
1121,Julin      , Diamond Fortune       ,1992,APR  ,30, NTS-RM ,37.23418,-116.15735,-236, UG-T  , WE ,3, V , 0.2 Ci  
1122,Julin      , Victoria              ,1992,JUN  ,19, NTS-YF ,37.00542,-116.01014,-244, UG-S  , WR ,0.08,   ,         
1123,Julin      , Galena-Yellow       ,1992,JUN  ,23, NTS-YF ,37.12392,-116.03124,-400, UG-S  , WR ,       ,   ,         
1124,Julin      , Galena-Orange       ,1992,JUN  ,23, NTS-YF ,37.12392,-116.03124,        , UG-S  , SE ,       ,   ,         
1125,Julin      , Galena-Green        ,1992,JUN  ,23, NTS-YF ,37.12392,-116.03124,        , UG-S  , SE ,       ,   ,         
1126,Julin      , Hunters Trophy        ,1992,SEP  ,18, NTS-RM ,37.20692,-116.20998,-385.3, UG-T  , WE ,4, V , 1 Ci    
1127,Julin      , Divider               ,1992,SEP  ,23, NTS-YF ,37.02068,-115.98791,-426, UG-S  , WR ,5, V , 0.1 Ci  
